353.6756896972656,413.8975238800049,321.37847900390625,402.95742988586426,295.7898139953613,367.04249382019043,283.3710479736328,335.0977420806885,270.6238555908203,311.3932514190674,320.29876708984375,326.12932205200195,303.53899002075195,287.8087520599365,290.040340423584,263.28168869018555,278.17644119262695,243.56675148010254,342.71888732910156,320.28390884399414,332.23209381103516,275.3580093383789,322.3294448852539,245.1628303527832,313.3873176574707,221.18619918823242,364.57759857177734,323.62037658691406,360.12454986572266,279.2189025878906,353.3658981323242,251.1126708984375,346.4417266845703,227.43507385253906,385.4127502441406,334.5138931274414,390.2480697631836,301.74854278564453,389.15584564208984,278.6970520019531,386.6714096069336,258.4610939025879
358.5026168823242,402.9414653778076,324.08668518066406,387.0208740234375,297.7022933959961,349.47129249572754,283.795166015625,319.05120849609375,270.50235748291016,296.5957832336426,318.5591506958008,307.1218013763428,300.0730895996094,269.0299701690674,287.6531982421875,244.64495658874512,277.84908294677734,224.60954189300537,341.59149169921875,300.53632736206055,331.89422607421875,255.25915145874023,323.12305450439453,225.65015316009521,315.02925872802734,202.82419681549072,363.95599365234375,303.5537624359131,361.5052795410156,258.2907772064209,355.80726623535156,229.9022626876831,349.45262908935547,206.9529104232788,385.48187255859375,314.1151714324951,391.5565490722656,279.78967666625977,391.6007614135742,256.15339279174805,389.4783020019531,236.13232612609863
360.10169982910156,388.36864471435547,324.77996826171875,372.65241622924805,298.61005783081055,335.7803249359131,285.24877548217773,305.1624011993408,269.87993240356445,284.4632148742676,318.57019424438477,291.8280601501465,299.61355209350586,252.48727798461914,288.2099914550781,227.64161109924316,280.18444061279297,206.59266471862793,342.3671340942383,284.75632667541504,332.91149139404297,237.0173692703247,325.29224395751953,206.27099990844727,318.9297294616699,182.12646961212158,365.2364730834961,287.2037887573242,362.5248718261719,241.50209426879883,357.2036361694336,212.75639533996582,351.8280792236328,189.16646003723145,387.2467041015625,296.66330337524414,392.7974319458008,261.3625144958496,394.32716369628906,237.30265617370605,394.25464630126953,216.26687049865723
360.8572769165039,375.77216148376465,324.7884750366211,360.32727241516113,297.5551414489746,320.99756240844727,284.61341857910156,288.2251167297363,267.7636528015137,268.0478096008301,318.8859176635742,276.5083694458008,300.78800201416016,237.65998363494873,290.14636993408203,213.77590656280518,282.98824310302734,193.21861267089844,343.2415771484375,268.9438533782959,334.75772857666016,220.77441215515137,328.09452056884766,190.67383289337158,322.3198699951172,167.346510887146,366.551513671875,270.93332290649414,364.7604751586914,225.239896774292,360.81905364990234,197.30406761169434,356.3313293457031,174.44027423858643,388.85501861572266,280.01646995544434,394.7679901123047,244.5424461364746,397.0196533203125,220.6175708770752,397.49073028564453,199.73555088043213
364.73873138427734,368.325834274292,327.8959655761719,355.4671096801758,297.3893165588379,315.53229331970215,282.24666595458984,281.3247013092041,263.66098403930664,263.6137390136719,317.87378311157227,266.7194080352783,299.13963317871094,229.92387771606445,288.75234603881836,207.57370948791504,281.7813301086426,187.6065158843994,342.54913330078125,257.5100612640381,333.21773529052734,210.84714889526367,327.32994079589844,181.40620708465576,322.3338317871094,158.12061309814453,366.32450103759766,259.17715072631836,364.62646484375,216.19789123535156,362.18196868896484,189.74761962890625,358.7812805175781,168.09077739715576,389.3235778808594,268.27757835388184,395.64945220947266,235.1736545562744,398.9031982421875,213.10564041137695,400.101318359375,193.42097282409668
367.3292922973633,370.1689910888672,329.8949432373047,356.03485107421875,298.57072830200195,315.99185943603516,281.58321380615234,282.6111602783203,261.0441207885742,266.23148918151855,318.7542915344238,266.8220329284668,299.9574279785156,230.09894371032715,290.0382995605469,207.6734733581543,283.9484405517578,187.82833099365234,342.98282623291016,258.33784103393555,333.2976531982422,211.82188510894775,327.6367950439453,182.57861137390137,323.1977844238281,159.04775619506836,366.55609130859375,260.49954414367676,364.713134765625,217.06026077270508,363.3247756958008,191.30517482757568,360.98690032958984,169.4494342803955,389.49546813964844,270.2929973602295,395.03631591796875,236.85510635375977,398.7445831298828,214.90732669830322,400.8034896850586,194.50467109680176
373.3994674682617,369.913387298584,334.6467590332031,355.9782028198242,304.3478584289551,315.8884048461914,289.27005767822266,282.5430393218994,270.8307647705078,265.5281352996826,323.3378219604492,266.0375118255615,304.99507904052734,229.98716354370117,294.8292922973633,207.41409301757812,288.2586669921875,187.50765323638916,348.56544494628906,256.4907932281494,339.97615814208984,209.1042709350586,334.4810104370117,179.5378303527832,329.74334716796875,156.13981246948242,372.64373779296875,258.0230712890625,371.7542266845703,214.2512083053589,370.25054931640625,187.6305055618286,367.49378204345703,165.4276943206787,395.2626037597656,267.4859619140625,401.6280746459961,233.829345703125,405.98072052001953,212.13292121887207,408.8033676147461,192.66014099121094
375.5663299560547,370.21156311035156,336.7259979248047,355.54412841796875,305.6789779663086,316.0348320007324,290.29674530029297,283.0235767364502,271.2289237976074,265.96707344055176,325.4069137573242,266.4187717437744,306.2355422973633,229.02348518371582,296.0269546508789,206.0474967956543,289.93751525878906,185.78580379486084,350.3817367553711,257.46768951416016,340.13954162597656,209.7488021850586,334.7633361816406,179.7485876083374,331.13964080810547,155.50429344177246,374.3727493286133,259.31848526000977,372.63023376464844,215.46870231628418,371.2517547607422,188.4309482574463,369.3067169189453,165.42283058166504,397.67967224121094,269.0621280670166,403.3267593383789,235.77581405639648,407.19383239746094,213.78158569335938,409.49066162109375,193.56433868408203
377.30926513671875,369.4661521911621,338.12206268310547,354.87948417663574,306.8189239501953,315.24561882019043,291.89769744873047,282.4481964111328,273.6274528503418,265.0571823120117,326.72935485839844,265.4161262512207,307.4449157714844,228.3559226989746,297.41615295410156,205.77235221862793,291.3252258300781,185.8864974975586,351.97864532470703,256.51599884033203,341.4750289916992,208.83776664733887,335.85105895996094,179.3642234802246,331.7495346069336,155.59329986572266,376.2317657470703,258.51176261901855,374.66270446777344,214.64747428894043,372.9300308227539,187.90512084960938,370.4239273071289,165.04886627197266,399.6598434448242,268.5092067718506,405.57064056396484,235.1513385772705,409.30274963378906,213.2765007019043,411.2921142578125,193.16903114318848
380.1228332519531,367.76819229125977,340.8740997314453,352.9217720031738,309.4181823730469,313.0577087402344,294.3326759338379,279.8426628112793,276.11576080322266,262.3333740234375,329.4535827636719,263.1233596801758,309.8861312866211,226.1898422241211,299.51183319091797,203.78362655639648,293.0209732055664,183.87004852294922,354.38499450683594,253.97850036621094,344.10587310791016,206.29291534423828,338.5083770751953,176.70455932617188,334.26090240478516,152.8227710723877,378.3309555053711,255.79833984375,376.5788269042969,212.508544921875,374.7035217285156,185.85270881652832,372.0743942260742,163.02145957946777,401.5024948120117,265.4824161529541,407.42443084716797,232.10655212402344,411.1891174316406,210.4822826385498,413.3043670654297,190.74102401733398
388.6184310913086,363.6888599395752,348.778076171875,347.4266052246094,317.5770568847656,307.28705406188965,302.8411102294922,273.76041412353516,285.2995300292969,255.68581581115723,338.33152770996094,258.0436706542969,318.65867614746094,220.41423797607422,307.3875427246094,197.70107746124268,299.6411895751953,177.25284576416016,363.6416244506836,249.02260780334473,355.07564544677734,200.47456741333008,349.66930389404297,170.55158615112305,345.50952911376953,146.51232719421387,388.1781768798828,250.95637321472168,387.1106719970703,206.12431526184082,384.7297668457031,179.42506313323975,381.4898681640625,157.05920219421387,411.65271759033203,260.912389755249,417.79884338378906,226.79460525512695,421.4913558959961,204.80375289916992,423.7846374511719,185.17822265625
391.4049530029297,363.10964584350586,351.4450454711914,347.69396781921387,319.71702575683594,307.6223659515381,304.4142150878906,274.5418453216553,286.0887145996094,257.0442867279053,340.54561614990234,257.720890045166,320.3430938720703,220.35638809204102,309.5589065551758,197.39491939544678,302.8507614135742,177.10108280181885,366.22962951660156,248.7718391418457,356.3005828857422,201.09329223632812,350.7608413696289,171.57397270202637,346.7746353149414,147.74532794952393,390.8658981323242,250.75075149536133,389.35462951660156,206.53761863708496,387.74024963378906,179.70431327819824,385.41343688964844,156.84319496154785,414.7418212890625,260.8011531829834,420.3995895385742,227.34216213226318,424.04205322265625,205.64194679260254,426.0284423828125,185.80965042114258
393.1324005126953,359.01803970336914,353.3378219604492,343.06657791137695,323.3047866821289,302.4266052246094,310.5834197998047,267.5284194946289,293.0185317993164,248.91901016235352,343.93383026123047,254.11251068115234,325.66638946533203,216.7210292816162,315.24559020996094,193.79459381103516,308.12570571899414,173.35238456726074,370.0217056274414,244.68046188354492,362.3395538330078,196.10040664672852,357.61035919189453,166.18093013763428,353.5944366455078,141.6294765472412,394.54769134521484,246.53079986572266,394.4557571411133,201.7236042022705,392.78331756591797,174.79857444763184,389.8396301269531,151.63520336151123,417.7931213378906,256.64340019226074,424.93892669677734,223.00559520721436,428.86810302734375,201.1164379119873,431.0569381713867,181.1177158355713
393.2854461669922,358.40240478515625,353.5618591308594,343.1071186065674,322.22164154052734,301.6398811340332,308.11729431152344,266.59581184387207,289.35420989990234,248.91191482543945,344.06627655029297,252.4856185913086,324.63245391845703,214.47864532470703,313.8661003112793,191.4177703857422,307.0654106140137,171.1049222946167,369.73304748535156,244.4307804107666,360.65460205078125,196.21899604797363,355.58712005615234,166.49090766906738,352.30934143066406,142.42825984954834,394.18521881103516,247.1876621246338,392.8651809692383,202.7640438079834,391.64772033691406,175.8662509918213,390.23372650146484,152.93982982635498,417.8395080566406,257.6578903198242,423.98773193359375,223.78429412841797,428.1502914428711,201.50347709655762,430.86830139160156,180.8572769165039
392.93651580810547,358.7452697753906,353.5580062866211,343.22339057922363,322.8159713745117,302.0701503753662,308.8393020629883,267.3038864135742,289.9026870727539,250.06525039672852,343.7579345703125,253.40761184692383,324.02320861816406,216.091947555542,313.3798599243164,192.95066356658936,306.9146919250488,172.43425369262695,369.4403076171875,244.949369430542,360.27225494384766,196.97575092315674,355.02532958984375,167.2192096710205,351.60430908203125,142.94663429260254,393.81885528564453,247.46623992919922,392.56961822509766,203.18557262420654,391.0778045654297,176.19526863098145,389.32743072509766,153.0457878112793,417.3728561401367,257.9671382904053,423.4358215332031,224.54800128936768,427.4979019165039,202.48992919921875,430.0948715209961,182.00170040130615
394.0826416015625,358.19689750671387,354.28627014160156,343.10279846191406,323.4115982055664,302.35645294189453,309.53948974609375,267.36783027648926,290.75634002685547,248.65602493286133,344.37110900878906,254.1757106781006,324.49302673339844,216.52429103851318,313.9063262939453,193.43167304992676,307.38048553466797,172.7547025680542,370.1876449584961,245.65226554870605,361.03153228759766,197.3884391784668,355.77064514160156,167.77029991149902,352.1156692504883,143.48679542541504,394.5220184326172,248.0270290374756,393.5062789916992,203.76551628112793,392.01168060302734,176.78409576416016,389.95216369628906,153.4546995162964,418.0558395385742,258.22606086730957,423.8871383666992,224.60237503051758,427.75299072265625,202.51843929290771,429.93289947509766,181.94176197052002
397.57293701171875,358.223819732666,358.179931640625,343.875675201416,327.53692626953125,303.541202545166,313.13703536987305,269.0188694000244,294.41171646118164,249.93063926696777,348.2518768310547,254.21762466430664,328.30272674560547,216.96280002593994,317.508544921875,193.96559715270996,310.784969329834,173.4484577178955,373.7910461425781,245.36218643188477,364.3137741088867,197.3671531677246,358.63231658935547,167.86371231079102,354.36790466308594,143.96402835845947,397.90313720703125,247.3567771911621,396.68758392333984,203.19923400878906,394.5985794067383,176.39691352844238,391.7228698730469,153.23060989379883,420.9874725341797,257.24870681762695,426.8497848510742,223.47593307495117,430.4978942871094,201.55616283416748,432.28633880615234,181.28668785095215
397.4367141723633,361.1792278289795,358.23352813720703,346.120548248291,327.24246978759766,304.987735748291,312.7912139892578,269.95299339294434,293.89368057250977,251.114501953125,348.4195327758789,256.91439628601074,328.45165252685547,219.32908058166504,317.5249481201172,195.8822536468506,310.76171875,175.12850761413574,373.8214111328125,248.03192138671875,364.2612838745117,199.72111701965332,358.5818862915039,169.63743209838867,354.77272033691406,145.27560710906982,398.1755065917969,250.10822296142578,396.42398834228516,204.9685764312744,394.68143463134766,177.80153274536133,392.6355743408203,154.6706485748291,421.91558837890625,260.1954460144043,427.3252868652344,226.1320924758911,431.04671478271484,203.77129554748535,433.23646545410156,183.15951347351074
398.12408447265625,366.38757705688477,357.9799270629883,351.84840202331543,326.49269104003906,310.2318477630615,311.6228675842285,274.54273223876953,291.88968658447266,255.26341438293457,347.9862594604492,261.38837814331055,328.03138732910156,223.81854057312012,316.8227767944336,200.11507987976074,309.56119537353516,179.04035568237305,373.9054870605469,251.94920539855957,364.4218063354492,203.44810009002686,358.60828399658203,173.1437587738037,354.42588806152344,148.62625122070312,398.7105941772461,253.96960258483887,396.8994903564453,208.34642887115479,395.25142669677734,181.14309310913086,392.98095703125,158.0415916442871,422.66021728515625,264.3932247161865,428.27857971191406,230.4557704925537,432.1309280395508,208.1637668609619,434.37694549560547,187.48239040374756
398.95877838134766,366.5591812133789,358.97857666015625,351.0457706451416,327.59559631347656,310.0246238708496,312.58031845092773,276.0026264190674,293.69253158569336,257.55300521850586,348.14208984375,260.8000946044922,327.85247802734375,222.72565841674805,316.9488334655762,199.3555212020874,310.1095199584961,178.53595733642578,373.82251739501953,251.90211296081543,364.19925689697266,203.3063793182373,358.62186431884766,173.3243465423584,354.6763229370117,148.91345500946045,398.40869903564453,254.1902732849121,396.70825958251953,209.052472114563,395.01373291015625,181.50671482086182,392.98011779785156,157.71886825561523,422.22877502441406,264.66885566711426,427.9801940917969,230.40371417999268,431.7978286743164,207.82047271728516,433.9681625366211,186.83838844299316
399.1413879394531,369.409818649292,359.3386459350586,354.2498302459717,327.55958557128906,313.69651794433594,311.75655364990234,279.223051071167,291.97479248046875,259.9104881286621,347.716064453125,263.74165534973145,327.5250244140625,226.47677421569824,316.4059066772461,203.03235054016113,309.2919921875,182.07186698913574,373.3944320678711,254.3265151977539,363.6783218383789,206.11621856689453,357.89737701416016,176.13304138183594,353.7807083129883,151.71875953674316,398.0757141113281,256.27638816833496,396.32190704345703,211.11481189727783,394.98340606689453,183.99930953979492,393.14796447753906,160.90131282806396,421.9960021972656,266.6613292694092,427.1995544433594,232.72069931030273,431.0298538208008,210.4237461090088,433.23936462402344,189.7731113433838
